,Слово,Часть речи,Сенсорная эксклюзивность,Осязание,Зрение,Вкус,Слух,Запах,Устойчивая метафоричность,Дополнительно,xviii,xix,pre1950,post1950,Семантическая когорта
1104,малахитовый,прилагательное,1,0,1,0,0,0,1,0,0.0,0.5308360540450556,1.8485707644585805,1.2666275086853225,цвет
1105,маленький,прилагательное,1,0,1,0,0,0,0,0,335.994428743542,453.0287594234016,555.6260635026042,544.9897893647253,размер
1106,маленький-маленький,прилагательное,1,0,1,0,0,0,0,0,0.0,0.5839196594495613,0.845956112548842,0.6141224284534896,размер
1107,маленький-премаленький,прилагательное,1,0,1,0,0,0,0,0,0.0,0.05308360540450557,0.020887805248119555,0.032899415810008374,размер
1108,маленькость,существительное,1,0,1,0,0,0,0,0,0.0,0.0,0.020887805248119555,0.0,размер
1113,малиново-красный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.026541802702252783,0.08355122099247822,0.12611442727169878,цвет
1114,малиново-розовый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.013270901351126392,0.0,0.027416179841673643,цвет
1115,малиновый,прилагательное,1,0,1,0,0,0,1,0,3.7441239637119508,7.1662867296082515,13.953053905743863,8.866392560797257,цвет
1116,малипусенький,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.005483235968334729,размер
1122,малогабаритность,существительное,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.021932943873338915,размер
1123,малогабаритный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.04177561049623911,1.721736094057105,размер
1128,малосольный,прилагательное,1,0,0,1,0,0,0,0,0.0,0.25214712567140146,0.3133170787217933,0.992465710268586,вкусный
1129,малосъедобный,прилагательное,1,0,0,1,0,0,0,0,0.0,0.0,0.03133170787217933,0.0767653035566862,вкусный
1131,малый,прилагательное,1,0,1,0,0,0,0,0,676.7097094413296,311.5211383163409,207.60389636106024,206.81121101768096,размер
1132,малюсенький,прилагательное,1,0,1,0,0,0,0,0,0.0,0.4379397445871709,2.245439064172852,2.895148591280737,размер
1134,мареновый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.013270901351126392,0.010443902624059778,0.016449707905004187,цвет
1135,масенький,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.010443902624059778,0.054832359683347286,размер
1136,масленый,прилагательное,1,1,0,0,0,0,0,0,2.930183971600657,2.508200355362888,2.788522000623961,0.8170021592818746,осязание
1137,маслянистый,прилагательное,1,1,0,0,0,0,0,0,0.0,1.526153655379535,1.9007902775788796,2.5003556015606363,осязание
1141,матово-белый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.1725217175646431,0.25065366297743463,0.14256413517670294,цвет
1142,матово-голубой,прилагательное,1,0,1,0,0,0,0,0,0.0,0.013270901351126392,0.03133170787217933,0.010966471936669457,цвет
1143,матово-серый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.013270901351126392,0.04177561049623911,0.04386588774667783,цвет
1145,матовый,прилагательное,0,1,1,0,0,0,0,0,0.0,8.214687936347236,9.608390414134995,6.2673387118065955,яркость
1149,махонький,прилагательное,1,0,1,0,0,0,0,0,0.0,3.875103194528907,1.639692711977385,1.3269431043370044,размер
1152,махотный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.005483235968334729,размер
1156,мгла,существительное,1,0,1,0,0,0,0,0,5.860367943201314,8.135062528240478,18.924351554796313,9.8204756192875,свет
1158,мглистый,прилагательное,1,0,1,0,0,0,0,0,0.16278799842225872,0.6635450675563196,2.4856488245262267,1.4256413517670294,свет
1161,медно-красный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.3450434351292862,0.8981756256691408,0.18094678695504607,цвет
1162,медноцветный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.05308360540450557,0.0,0.010966471936669457,цвет
1163,медовый,прилагательное,1,0,1,0,0,0,1,0,1.6278799842225873,4.6315445715431105,5.263726922526128,5.126825630392972,вкусный
1165,мелкий,прилагательное,1,0,1,0,0,0,0,0,83.51024319061872,134.64656510852836,154.48620761509224,124.45300677329334,размер
1166,меловой,прилагательное,1,0,1,0,0,0,1,0,3.418547966867433,2.8001601850876687,3.2584976187066506,2.873215647407398,цвет
1167,мелодизм,существительное,1,0,0,0,1,0,0,0,0.0,0.0,0.010443902624059778,0.09869824743002513,музыка
1168,мелодичность,существительное,1,0,0,0,1,0,0,0,0.0,0.23887622432027505,0.24020976035337488,0.1919132588917155,музыка
1169,мелодичный,прилагательное,1,0,0,0,1,0,0,0,0.0,1.2076520229525016,2.6109756560149444,2.4400400059089544,музыка
1170,мелодия,существительное,1,0,0,0,1,0,0,0,3.2557599684451746,8.307584245805122,12.793780714473227,24.071405900989458,музыка
1180,мертвенно-бледный,прилагательное,1,0,1,0,0,0,1,0,0.0,0.37158523783153896,1.0130585545337984,0.29061150632174065,цвет
1182,мертвенно-серый,прилагательное,1,0,1,0,0,0,1,0,0.0,0.0,0.03133170787217933,0.021932943873338915,цвет
1184,миниатюрный,прилагательное,1,0,1,0,0,0,0,0,1.139515988955811,5.135838822885914,3.780692749909639,8.581264290443851,размер
1185,многоголосие,существительное,1,0,0,0,1,0,0,0,0.0,0.0,0.10443902624059778,0.8334518671868788,музыка
1191,многоугольный,прилагательное,1,0,1,0,0,0,0,0,0.8139399921112936,0.21233442161802227,0.19843414985713578,0.23577914663839333,форма
1192,модуляция,существительное,1,0,0,0,1,0,0,0,0.0,0.19906352026689586,1.159273191270635,1.4585407675770379,музыка
1193,моклый,прилагательное,1,1,0,0,0,0,0,0,0.0,0.0,0.010443902624059778,0.0,атмосфера
1194,мокренек,прилагательное,1,1,0,0,0,0,0,0,0.0,0.25214712567140146,0.05221951312029889,0.027416179841673643,атмосфера
1195,мокренький,прилагательное,1,1,0,0,0,0,0,0,0.0,0.03981270405337917,0.19843414985713578,0.09869824743002513,атмосфера
1198,мокро,наречие,1,1,0,0,0,0,0,0,1.6278799842225873,1.2740065297081336,3.185390300338232,2.105562611840536,атмосфера
1199,мокрущий,прилагательное,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.010966471936669457,атмосфера
1200,мокрый,прилагательное,1,1,0,0,0,0,0,0,24.906563758605582,30.098404264354656,70.97676223311024,64.4170561559964,атмосфера
1201,мокрющий,прилагательное,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.010966471936669457,атмосфера
1202,молочно-бежевый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.016449707905004187,цвет
1203,молочно-белый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.5175651526939292,0.6475219626917061,0.745720091693523,цвет
1204,молочно-голубой,прилагательное,1,0,1,0,0,0,0,0,0.0,0.03981270405337917,0.281985370849614,0.06579883162001675,цвет
1209,морозно,наречие,1,1,0,0,0,0,0,0,0.16278799842225872,0.6237323635029405,2.0887805248119555,1.173412497223632,температура
1210,морозный,прилагательное,1,1,0,0,0,0,0,0,4.069699960556467,6.807972393127839,18.27682959210461,11.898622051286363,температура
1216,мраморно-белый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.06266341574435866,0.021932943873338915,цвет
1217,мрачно,наречие,1,0,1,0,0,0,1,0,0.8139399921112936,15.84545621324491,20.67892719563836,14.936334777743802,свет
1218,мрачный,прилагательное,1,0,1,0,0,0,1,0,44.60391156769889,76.04226474195421,65.99502068143373,37.275038112739495,свет
1220,музыка,существительное,1,0,0,0,1,0,0,0,56.16185945567926,104.80030796984511,144.0318610884084,171.94879673100877,музыка
1222,мутнить,глагол,1,0,1,0,0,0,1,0,0.0,0.0,0.03133170787217933,0.005483235968334729,свет
1224,мутно,наречие,1,0,1,0,0,0,1,0,0.16278799842225872,0.8360667851209627,3.74936104203746,1.491440183387046,свет
1225,мутно-белый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.03981270405337917,0.2297658577293151,0.10418148339835985,цвет
1226,мутно-голубой,прилагательное,1,0,1,0,0,0,0,0,0.0,0.03981270405337917,0.14621463673683688,0.054832359683347286,цвет
1227,мутно-серый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.06635450675563195,0.16710244198495644,0.08773177549335566,цвет
1228,мутный,прилагательное,1,0,1,0,0,0,1,0,8.302187919535195,17.43796437538008,30.32909322026959,20.05767717216844,свет
1230,мухортый,прилагательное,1,0,1,0,0,0,1,0,0.0,0.1592508162135167,0.15665853936089666,0.032899415810008374,цвет
1231,мучнисто-белый,прилагательное,1,0,1,0,0,0,1,0,0.0,0.013270901351126392,0.020887805248119555,0.06579883162001675,цвет
1232,мышастый,прилагательное,1,0,1,0,0,0,1,0,0.0,0.10616721080901113,0.3342048839699129,0.17546355098671132,цвет
1233,мышино-серый,прилагательное,1,0,1,0,0,0,1,0,0.0,0.0,0.010443902624059778,0.0383826517783431,цвет
1234,мягенький,прилагательное,0,1,0,1,1,1,0,0,0.0,0.026541802702252783,0.04177561049623911,0.08773177549335566,осязание
1235,мягкий,прилагательное,0,1,0,1,1,1,0,0,51.60379549985601,72.69799760147038,101.24319203763548,86.47063122063868,осязание
1236,мягкий-мягкий,прилагательное,0,1,0,1,1,1,0,0,0.0,0.013270901351126392,0.03133170787217933,0.0767653035566862,осязание
1237,мягко,наречие,0,1,0,1,1,1,0,0,2.6046079747561395,12.899316113294852,28.282088305953877,32.564938415939956,осязание
1238,мягковатый,прилагательное,0,1,0,1,1,1,0,0,0.16278799842225872,0.03981270405337917,0.03133170787217933,0.10966471936669457,осязание
1240,мягонький,прилагательное,0,1,0,1,1,1,0,0,0.0,0.05308360540450557,0.187990247233076,0.3344773940684185,осязание
1242,мяконький,прилагательное,0,1,0,1,1,1,0,0,0.0,0.19906352026689586,0.11488292886465755,0.15901384308170713,осязание
1249,нажористый,прилагательное,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.027416179841673643,вкусный
1251,накаленный,причастие,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.032899415810008374,температура
1254,налитой,прилагательное,0,0,1,1,0,0,0,полный,3.581335965289692,3.822019589124401,6.07835132720279,3.8985807734859925,вкусный
1255,намокнуть,глагол,1,1,0,0,0,0,0,0,0.4883639952667762,0.9820466999833529,3.2271659108344712,2.3742411742889376,атмосфера
1258,напев,существительное,1,0,0,0,1,0,0,0,0.6511519936890349,4.19360482695594,3.8120244577818188,1.5243395991970548,музыка
1270,неаппетитный,прилагательное,1,0,0,1,0,0,0,0,0.0,0.07962540810675835,0.26109756560149444,0.3783432818150963,вкусный
1271,неароматный,прилагательное,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.005483235968334729,вонь
1272,небесно-голубой,прилагательное,1,0,1,0,0,0,0,0,0.16278799842225872,0.23887622432027505,0.30287317609773357,0.6031559565168202,цвет
1273,небесно-синий,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.020887805248119555,0.08773177549335566,цвет
1275,небесный,прилагательное,1,0,1,0,0,0,1,0,217.3219778937154,65.0672293245727,52.449278978028204,41.776774842742306,цвет
1277,неблестящий,прилагательное,1,0,1,0,0,0,0,0,0.0,0.30523073107590704,0.14621463673683688,0.08773177549335566,яркость
1278,небольшой,прилагательное,1,0,1,0,0,0,0,0,160.67175444276936,244.80831722422855,213.67180378563899,219.5542514080909,размер
1279,неброский,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.03133170787217933,1.617554610658745,яркость
1280,неброско,наречие,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.2851282703534059,яркость
1281,невелик,прилагательное,1,0,1,0,0,0,0,0,0.16278799842225872,0.013270901351126392,0.020887805248119555,0.0,размер
1282,невеликий,прилагательное,1,0,1,0,0,0,0,0,10.09285590218004,1.1811102202502488,0.5013073259548693,1.4256413517670294,размер
1287,невзрачно,наречие,1,0,1,0,0,0,0,0,0.0,0.10616721080901113,0.05221951312029889,0.12611442727169878,яркость
1288,невзрачный,прилагательное,1,0,1,0,0,0,0,0,0.32557599684451743,5.016400710725776,4.68931227820284,5.746431294814796,яркость
1289,невкусный,прилагательное,1,0,0,1,0,0,0,0,2.4418199763338806,1.0085885026856058,1.3785951463758905,1.9246158248854899,вкусный
1290,невлажный,прилагательное,1,1,0,0,0,0,0,0,0.0,0.0,0.010443902624059778,0.010966471936669457,атмосфера
1298,неглубокий,прилагательное,1,0,1,0,0,0,0,0,1.4650919858003284,2.9195982972478065,4.22978056274421,4.940395607469591,размер
1314,недлинный,прилагательное,0,0,1,0,1,0,0,0,0.0,0.5308360540450556,1.033946359781918,0.8279686312185441,размер
1317,недюжинный,прилагательное,1,0,1,0,0,0,0,0,0.0,2.8001601850876687,1.827682959210461,2.2590932189539084,размер 
1321,нежно-голубой,прилагательное,1,0,1,0,0,0,0,0,0.0,0.2786889283736542,0.6266341574435866,0.47155829327678667,цвет
1323,нежно-золотой,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.05221951312029889,0.010966471936669457,цвет
1324,нежно-розовый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.3450434351292862,0.7728487941804235,0.8444183391235482,цвет
1325,нежно-фиолетовый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.03981270405337917,0.07310731836841844,0.032899415810008374,цвет
1327,нежный,прилагательное,0,1,1,1,1,1,0,0,138.53258665734216,85.3318956877427,82.0786307224858,50.31417324543947,осязание
1328,незабудковый,прилагательное,1,0,1,0,0,0,1,0,0.0,0.0,0.010443902624059778,0.005483235968334729,цвет
1335,нейтрально-серый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.010966471936669457,цвет
1339,некрепкий,прилагательное,0,1,1,1,0,1,0,0,0.32557599684451743,0.5042942513428029,0.38642439709021176,0.5044577090867951,осязание
1340,некрепко,наречие,0,1,1,1,0,1,0,0,0.16278799842225872,0.25214712567140146,0.16710244198495644,0.12063119130336405,осязание
1344,немаленький,прилагательное,1,0,1,0,0,0,0,0,0.9767279905335524,0.3185016324270334,0.24020976035337488,1.2611442727169877,размер 
1345,немалый,прилагательное,1,0,1,0,0,0,0,0,165.88097039228165,20.795502417215058,14.684127089428047,28.496377327435585,размер 
1351,необмерный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.010443902624059778,0.016449707905004187,размер 
1355,неострый,прилагательное,0,1,1,1,0,1,0,0,0.0,0.05308360540450557,0.020887805248119555,0.06579883162001675,осязание
1356,неостывший,прилагательное,1,1,0,0,0,0,0,0,0.0,0.2654180270225278,0.48041952070674976,0.466075057308452,температура
1363,неприглядный,прилагательное,1,0,1,0,0,0,0,0,0.0,3.3973507458883563,3.1436146898419928,3.2570421651908292,яркость
1369,непроглядный,прилагательное,1,0,1,0,0,0,0,0,0.0,3.423892548590609,3.74936104203746,2.7800006359457075,свет
1371,неровно,наречие,0,1,1,0,0,0,0,0,1.3023039873780697,2.269324131042613,3.195834202962292,2.467456185750628,форма
1372,неровность,существительное,0,1,1,0,0,0,0,0,3.9069119621342097,3.277912633728219,2.161887843180374,2.790967107882377,форма
1373,неровный,прилагательное,0,1,1,0,0,0,0,0,6.837095933734866,10.15223953361169,10.381239208315419,9.157004067118997,форма
1375,несладкий,прилагательное,0,0,0,1,0,1,0,0,0.0,0.09289630945788474,0.26109756560149444,0.6525050802318327,вкусный
1376,несладко,наречие,0,0,0,1,0,1,0,0,0.16278799842225872,0.23887622432027505,0.5221951312029889,1.496923419355381,вкусный
1379,несогнутый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.020887805248119555,0.021932943873338915,форма
1383,несъедобный,прилагательное,1,0,0,1,0,0,0,0,0.0,0.19906352026689586,0.6370780600676464,1.5846551948487366,вкусный
1384,нетвёрдый,прилагательное,0,1,0,0,1,0,0,0,2.279031977911622,3.3973507458883563,2.2872146746690913,1.535306071133724,осязание
1396,неширокий,прилагательное,1,0,1,0,0,0,0,0,1.139515988955811,2.070260610775717,1.5143658804886677,2.0342805442521845,форма
1397,нешироко,наречие,1,0,1,0,0,0,0,0,0.16278799842225872,0.03981270405337917,0.04177561049623911,0.06579883162001675,форма
1399,неяркий,прилагательное,1,0,1,0,0,0,0,0,0.0,0.2786889283736542,1.7023561277217436,2.610020320927331,яркость
1400,неярко,наречие,1,0,1,0,0,0,0,0,0.0,0.026541802702252783,0.38642439709021176,0.3728600458467615,яркость
1401,неяркость,существительное,1,0,1,0,0,0,0,0,0.0,0.0,0.020887805248119555,0.04386588774667783,яркость
1406,низенький,прилагательное,0,0,1,0,1,0,0,0,2.1162439794893633,14.518366078132273,12.616234369864213,5.406470664778043,размер
1408,низкий,прилагательное,0,0,1,0,1,0,0,0,111.83535491609175,96.98374707403167,103.41552378343992,109.18219460148113,размер
1409,низко,наречие,0,0,1,0,1,0,0,0,10.906795894291335,26.780678926573056,34.88263476435966,15.68753810540566,размер
1410,нота,существительное,1,0,0,0,1,1,1,аромат,6.674307935312607,30.64251121975084,36.4805518658408,24.756810397031302,музыка
1415,нямка,существительное,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.005483235968334729,вкусный
1418,обертон,существительное,1,0,0,0,1,0,0,0,0.0,0.1592508162135167,0.8146244046766626,1.4256413517670294,музыка
1420,обжигающе,наречие,1,1,0,0,0,0,0,0,0.0,0.0,0.04177561049623911,0.4112426976251047,температура
1421,обжигающе-горячий,прилагательное,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.005483235968334729,температура
1422,обжигающий,прилагательное,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.010966471936669457,температура
1434,объедение,существительное,1,0,0,1,0,0,0,0,0.0,0.6502741662051933,0.38642439709021176,0.4222091695617741,вкусный
1435,овал,существительное,1,0,1,0,0,0,0,0,1.139515988955811,1.393444641868271,2.8407415137442595,4.030178436726026,форма
1436,овально,наречие,1,0,1,0,0,0,0,0,0.0,0.06635450675563195,0.010443902624059778,0.0383826517783431,форма
1438,овально-ромбический,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.010966471936669457,форма
1440,овальность,существительное,1,0,1,0,0,0,0,0,0.0,0.026541802702252783,0.04177561049623911,0.06579883162001675,форма
1441,овальный,прилагательное,1,0,1,0,0,0,0,0,2.7673959731783984,3.9812704053379173,4.992185454300573,7.621697995985274,форма
1453,огненно-красный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.14597991486239031,0.8250683073007223,0.4167259335934394,цвет
1454,огненно-фиолетовый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.020887805248119555,0.0,цвет
1459,огромный,прилагательное,1,0,1,0,0,0,0,0,52.74331148881183,190.9284577386554,316.07426901454505,305.5752572793261,размер 
1460,огрубелый,прилагательное,1,1,0,0,0,0,0,0,0.16278799842225872,0.6370032648540668,1.0861658729022168,0.4057594616567699,осязание
1461,одеревенелый,прилагательное,1,1,0,0,0,0,1,0,0.16278799842225872,0.25214712567140146,0.2297658577293151,0.21384620276505445,осязание
1465,ознобный,прилагательное,1,1,0,0,0,0,1,0,0.0,0.013270901351126392,0.05221951312029889,0.17546355098671132,температура
1467,окрик,существительное,1,0,0,0,1,0,0,0,0.32557599684451743,3.954728602635665,10.141029447962044,4.748482348577875,голос
1469,окрикивать,глагол,1,0,0,0,1,0,0,0,0.0,0.06635450675563195,0.1357707341127771,0.054832359683347286,голос
1471,округло,наречие,1,0,1,0,0,0,0,0,0.0,0.07962540810675835,0.35509268921803244,0.38930975375176574,форма
1472,округлость,существительное,1,0,1,0,0,0,0,0,0.9767279905335524,0.8626085878232155,0.8772878204210213,1.2611442727169877,форма
1473,округлый,прилагательное,0,1,1,0,0,0,0,0,0.16278799842225872,1.3669028391660183,2.6840829743833625,9.255702314549023,форма
1478,оливково-коричневый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.010966471936669457,цвет
1479,оливково-серый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.005483235968334729,цвет
1487,ор,существительное,1,0,0,0,1,0,0,0,2.7673959731783984,2.1233442161802225,4.2820000758645085,7.2049720623918345,голос
1489,оранжево-коричневый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.020887805248119555,0.032899415810008374,цвет
1490,оранжево-красный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.07962540810675835,0.187990247233076,0.4386588774667783,цвет
1491,оранжево-розовый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.07310731836841844,0.0383826517783431,цвет
1492,оранжевый,прилагательное,1,0,1,0,0,0,0,0,1.9534559810671048,2.8001601850876687,9.535283095766577,17.78213424530953,цвет
1493,орать,существительное,1,0,0,0,1,0,1,0,4.069699960556467,6.5956379715098175,16.29248809353325,24.235902980039505,голос
1496,освещать,глагол,1,0,1,0,0,0,1,0,18.72061981855975,21.392692978015745,28.12542976659298,14.706038867073744,свет
1497,освещение,существительное,1,0,1,0,0,0,1,0,3.7441239637119508,21.419234780717996,31.551029827284587,19.74513272197336,свет
1499,осклизлость,существительное,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.021932943873338915,осязание
1500,осклизлый,прилагательное,1,1,0,0,0,0,0,0,0.0,0.25214712567140146,0.5326390338270486,0.8828009909018913,осязание
1501,ослепительный,прилагательное,1,0,1,0,0,0,1,0,0.32557599684451743,5.4012568499084415,12.27158558327024,9.617595888459116,яркость
1503,ослеплять,глагол,1,0,1,0,0,0,0,0,9.278915910068747,3.702581476964263,3.5822586000525036,2.4126238260672808,яркость
1504,ослепляющий,причастие,1,0,1,0,0,0,0,0,0.0,0.0,0.10443902624059778,0.10418148339835985,яркость
1507,ослизлый,прилагательное,1,1,0,0,0,0,0,0,0.16278799842225872,0.2654180270225278,0.281985370849614,0.10966471936669457,осязание
1515,острейший,прилагательное,0,1,1,1,0,1,1,0,0.8139399921112936,0.026541802702252783,0.010443902624059778,0.005483235968334729,осязание
1516,остренький,прилагательное,0,1,1,1,0,1,1,0,0.0,0.38485613918266537,1.8067951539623415,1.3104933964320002,осязание
1519,островерхий,прилагательное,0,1,1,0,0,0,0,0,0.0,0.41139794188491813,0.9817268466616189,1.2940436885269961,форма
1520,остроконечный,прилагательное,0,1,1,0,0,0,0,0,2.279031977911622,4.936775302619018,4.052234218135194,1.7820516897087868,форма
1521,остропахучий,прилагательное,1,0,0,0,0,1,0,0,0.0,0.0,0.04177561049623911,0.005483235968334729,вонь
1522,острота,существительное,0,1,1,1,0,1,1,0,30.27856770654012,16.747877505121505,19.300332049262465,14.026117607000236,форма
1524,острый-острый,прилагательное,0,1,1,1,0,1,0,0,0.0,0.0,0.04177561049623911,0.010966471936669457,осязание
1525,острый-преострый,прилагательное,0,1,1,1,0,1,0,0,0.0,0.013270901351126392,0.06266341574435866,0.005483235968334729,осязание
1528,остылый,прилагательное,1,1,0,0,0,0,1,0,0.32557599684451743,0.5706487580984348,0.5326390338270486,0.6744380241051716,температура
1529,осязание,существительное,1,1,0,0,0,0,0,0,7.162671930579384,2.309136835095992,2.1305561353081943,1.4475742956403685,осязание
1530,отблеск,существительное,1,0,1,0,0,0,0,0,0.0,5.653403975579843,11.028761171007124,6.124774576629892,свет
1531,отблескивать,глагол,1,0,1,0,0,0,0,0,0.0,0.013270901351126392,0.32376098134585307,0.4276924055301089,свет
1538,отголосок,существительное,1,0,0,0,1,0,0,0,2.1162439794893633,8.758794891743419,7.133185492232828,4.331756414984436,звучать
1539,отдушка,существительное,1,0,0,0,0,1,0,0,0.0,0.0,0.010443902624059778,0.32351092213174903,запах
1540,отзвук,существительное,1,0,0,0,1,0,0,0,0.0,1.3801737405171448,6.224565963939627,4.074044324472704,звучать
1547,отсвечивание,существительное,1,0,1,0,0,0,0,0,0.4883639952667762,0.026541802702252783,0.010443902624059778,0.016449707905004187,свет
1548,отсвечивать,глагол,1,0,1,0,0,0,0,0,0.0,0.6370032648540668,2.0783366221878956,2.5113220734973063,свет
1550,отсырелый,причастие,1,1,0,0,0,0,0,0,0.32557599684451743,0.2786889283736542,0.49086342333080946,0.4386588774667783,атмосфера
1551,отсыреть,глагол,1,1,0,0,0,0,0,0,0.0,0.6635450675563196,1.9530097906991781,1.6778702063104272,атмосфера
1553,оттенок,существительное,0,0,1,1,1,1,0,"вкус, аромат",2.930183971600657,32.79239723863331,31.812127392886083,30.58000699540278,цвет
1560,охладелый,прилагательное,1,1,0,0,0,0,1,0,0.16278799842225872,0.5573778567473084,0.12532683148871732,0.1151479553350293,температура
1566,ощупывать,глагол,1,1,0,0,0,0,0,0,0.16278799842225872,4.512106459382974,6.872087926631334,5.483235968334729,осязание
1567,ощупь,существительное,1,1,0,0,0,0,0,0,0.32557599684451743,0.5706487580984348,2.36032199303751,6.56343345409667,осязание
1579,палящий,прилагательное,1,1,0,0,0,0,1,0,1.139515988955811,4.419210149925088,3.154058592466053,2.352308230415599,атмосфера
1583,пастельно-розовый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.005483235968334729,цвет
1584,пастельный,прилагательное,1,0,1,0,0,0,1,0,0.16278799842225872,0.026541802702252783,0.12532683148871732,0.7183039118518495,цвет
1585,паточный,прилагательное,1,0,0,1,0,0,1,0,0.0,0.21233442161802227,0.34464878659397263,0.12063119130336405,вкусный
1586,пахнуть,глагол,1,0,0,0,0,1,0,0,7.813823924268419,35.340410298049584,81.94285998837302,74.8681039116424,запах
1588,пахучесть,существительное,1,0,0,0,0,1,0,0,0.0,0.09289630945788474,0.11488292886465755,0.08224853952502094,запах
1589,пахучий,прилагательное,1,0,0,0,0,1,0,0,0.6511519936890349,3.729123279666516,7.592717207691458,5.899961901928169,запах
1592,пекло,существительное,1,1,0,0,0,0,1,0,0.16278799842225872,3.476976153995115,4.20889275749609,4.9897447311846035,атмосфера
1594,пение,существительное,1,0,0,0,1,0,0,0,46.394579550343735,50.668301358600566,52.87747898561465,24.751327161062967,звучать
1595,пепельно-голубой,прилагательное,1,0,1,0,0,0,0,0,0.0,0.03981270405337917,0.03133170787217933,0.0383826517783431,цвет
1596,пепельно-серый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.06635450675563195,0.375980494466152,0.36189357391009214,цвет
1606,перезвон,существительное,1,0,0,0,1,0,0,0,0.0,1.2740065297081336,2.8302976111201996,1.7272193300254395,звучать
1623,перламутровый,прилагательное,1,0,1,0,0,0,1,0,0.0,1.5792372607840408,2.6423073638871237,3.739566930404285,цвет
1625,перченый,прилагательное,1,0,0,1,0,0,0,0,0.0,0.0,0.010443902624059778,0.18094678695504607,вкусный
1627,перчить,глагол,1,0,0,1,0,0,0,0,0.0,0.026541802702252783,0.04177561049623911,0.14256413517670294,вкусный
1629,песня,существительное,1,0,0,0,1,0,0,0,98.9751030407333,162.68797966345844,167.6350810187835,168.73013721759628,музыка
1632,петь,глагол,1,0,0,0,1,0,0,0,71.13835531052706,138.21643757198137,199.9067401271282,130.53939869814488,музыка
1644,плоский,прилагательное,0,0,1,0,1,0,0,0,21.81359178858267,22.04296714422094,32.428317647705605,32.16466219025152,размер
1646,плоскость,существительное,0,0,1,0,1,0,1,0,8.627763916379712,14.558178782185651,16.731132003743763,21.302371736980422,размер
1649,плотный,прилагательное,0,1,1,1,1,1,0,0,11.883523884824886,21.88371632800742,30.98705908558536,42.692475249454205,осязание
1653,пованивать,глагол,1,0,0,0,0,1,0,0,0.0,0.03981270405337917,0.11488292886465755,0.3454438660050879,вонь
1654,повеять,глагол,1,0,0,0,0,1,0,0,2.1162439794893633,4.485564656680721,4.9504098438043345,2.6648526806106783,запах
1661,подванивать,глагол,1,0,0,0,0,1,0,0,0.0,0.0,0.010443902624059778,0.12611442727169878,вонь
1662,подголосок,существительное,1,0,0,0,1,0,0,0,0.0,0.19906352026689586,0.9190634309172604,0.3783432818150963,голос
1665,подмоклый,причастие,1,1,0,0,0,0,0,0,0.16278799842225872,0.09289630945788474,0.5848585469473475,0.08224853952502094,атмосфера
